name,description,link_url,image_url
Wall Mount Focus Round Light,"The Focus Round Light offers the FOCUS family of LED fixtures in diameters from 13.8” through 47.2”.Recessed light source design achieving perfect glare control. Edge-lit technology and non-yellowing microprismatic optical PMMA. Flexible installations come in pendant, surface, recessed and wall mounted. Options are available in tunable white, direct and indirect light distributions.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/WallMountFocusRoundLight.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Micro Reflector MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. C hoose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/MAGICLEDLinearFixtureMicroReflector.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Focus Round Light- Color Options,"The Focus Round Light offers the FOCUS family of LED fixtures in diameters from 13.8” through 47.2”.Recessed light source design achieving perfect glare control. Edge-lit technology and non-yellowing microprismatic optical PMMA. Flexible installations come in pendant, surface, recessed and wall mounted. Options are available in tunable white, direct and indirect light distributions.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/FocusRoundLight-ColorOptions-copy.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
SleekCeiling LED Luminaire,"SleekCeiling with Edge-lit technology features even illumination and glare free. Low profile appearance design solves the problem of limited plenum space. The integrated driver design reduce the time to recess the driver into junction box, allowing for easy and quick installation on standards junction boxes with a quick snap. Simple and elegant appearance ideal for a variety of applications for both residential and commercial settings.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/SLEEKCEILINGLEDLUMINAIRE.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Louver Lens MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. C hoose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/MAGICLEDLinearFixtureLouverLens.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Flush Diffused Lens MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. C hoose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/MAGICLEDLinearFixtureFlushDiffusedLens.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Drop Lens MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/MAGICLEDLinearFixtureDropLens.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Wall Mount MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/MAGICLEDLINEARLIGHTWallMount.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Surface Mounte MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/MAGICLEDLINEARLIGHTSurface.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Pendant MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/MAGICLEDLINEARLIGHTPendent.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Vagary Pendant Light,"The Vagary pendent lights exceptionally minimalist design incorporates our ultra-thin, semi-transparent vertical optics. Optional seamless row mounting for continuous light. It is perfect for applications that include conference rooms, open offices, retail settings, anywhere you desire an elegant statement piece.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/VagaryPendantLight.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
SLAB Pendant Light,"The Slab Pendant Light, with its exceptionally thin profile appears to float across the ceiling landscape. While on, it produces a perfectly even glow, and when off, it is nearly transparent. With LEDs hidden inside the frame, reducing glare, it is perfect for applications that include conference rooms, open offices, retail settings, or anywhere you want to make a statement.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/SLABPendantLight.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Soar Pendant Light,"The Soar pendant light is designed with two advanced Mutshubishi light guide plates to achieve uniform and anti-glare lighting effect. Elegant appearance looks like flashing wings are soaring in the sky. The middle structure is made of aerometal, super sturdy and corrosion-resistant. It is perfect for applications that include conference rooms, open offices, retail settings, or anywhere you want to make a statement.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/SoarPendantLight.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Glauce Wall Linear (Perforation),"The Glauce Wall Linear delivers clear direct and indirect wall light to commercial, hospitality and residential interior wall lighting applications. Perforation and Louver luminous design. Length comes in 2FT and 4FT. 3500K, 4000K and 5000K are in one fixture. Sensor and emergency back-up are optional.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/GlauceWallLinearPerforation.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Glauce Wall Linear (Louver),"The Glauce Wall Linear delivers clear direct and indirect wall light to commercial, hospitality and residential interior wall lighting applications. Perforation and Louver luminous design. Length comes in 2FT and 4FT. 3500K, 4000K and 5000K are in one fixture. Sensor and emergency back-up are optional.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/GlauceWallLinearLouver.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
ARC Linear Pendant,"The ARC suspended linear fixture is designed to deliver direct and indirect lighting to commercial spaces. Aluminum louver optical assembly delivers unique beam angles and reduces glare. 3500K, 4000K and 5000K are in one. Sensor and emergency back-up optional. The ARC suspended linear fixture is available in standard lengths of 4' and can be joined together in seamless runs.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/ARCLinearPendant.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
ARC Linear Pendant With Louver,"The ARC suspended linear fixture is designed to deliver direct and indirect lighting to commercial spaces. Aluminum louver optical assembly delivers unique beam angles and reduces glare. 3500K, 4000K and 5000K are in one. Sensor and emergency back-up optional. The ARC suspended linear fixture is available in standard lengths of 4' and can be joined together in seamless runs.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/ARCLinearPendantWithLouver.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
LS Garage Light – DLC Premium With Wattstopper Motion Sensor,"The LS series garage lights are the high-performance solution for the most demanding applications within a patented air cooling design. With an expected service life of 70,000 hours and an easy-install design, it provides an affordable initial cost and low total cost of ownership. With high lumen packages and precision refractive optics, the LS series can meet superior illumination performance requirements.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/LSParkingGarageDLCPremiumWithMotionSensor.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
T Design MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/MAGICLEDLinearFixtureTDesign.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Y Design MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/MAGICLEDLinearFixtureYDesign.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
X Design MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/MAGICLEDLinearFixtureXDesign.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
U Design MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/MAGICLEDLinearFixtureUDesign.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
S Design MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/MAGICLEDLinearFixtureSDesign.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
L Design MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/MAGICLEDLinearFixtureLDesign.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Selectable LED Troffer,"The selectable LED Center Basket Troffer is designed to replace the traditional 2x2 and 2x4 fluorescent troffer. It is suitable for office, super market and hotel interior decoration. Modern design with high efficiency, high color rending index and long life span.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/SelectableLEDTroffer.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Center Basket Troffer,"The LED Center Basket Troffer is designed to replace the traditional 2x2 and 2x4 fluorescent troffer. It is suitable for office, super market, and hotel interior decoration. Modern design with high efficiency, high color rending index and long life span.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/LEDCenterBasketTroffer.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Custom Design MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/MAGICLEDLinearFixtureCustomDesign.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Moon Series Low Bay,"The moon series offers a high-performance solution for the most demanding applications packaged in a unique and easy to install design . With different precision refractive optical lenses and versatile mounting options including post top , low bay, parking garage, and gas station canopy, this luminaire can be used in many applications such as pedestrian street, factories, schools, gardens, courtyards, hotels, parking lots, and public parks.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/LEDMOONSERIESLOWBAY.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Flat Panel,"LED flat panel is designed for standard T-bar and narrow grid drop ceiling to replace fluorescent fixtures in offices, supermarkets, schools and other indoor applications. The edge-to-edge design enables even light distribution, simple but beautiful and easy for installation. Energy saving, long life span and low maintenance.",https://www.abovealllighting.com/product/CONTROLS/WattstopperControlSystem/LEDFlatPanel2x2.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Integrate T-grid Linear Light,"The integrated T-grid Linear Light features detachable LED module with triple-sided unique optic design, allowing direct and indirect lighting with its 120 degree beam angle. Choose Flat, Interlude or Slot track mounting system in either 15/16"" or 9/16"" connectivity for easy, creative, ceiling installations. Seamless, continuous run lengths, in linear or 90° connectivity allow for flexible lighting patterns and unlimited ceiling lighting customization.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/IntegrateT-gridLinearLight.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Focus Round Light,"The Focus Round Light offers the FOCUS family of LED fixtures in diameters from 13.8” through 47.2”.Recessed light source design achieving perfect glare control. Edge-lit technology and non-yellowing microprismatic optical PMMA. Flexible installations come in pendant, surface, recessed and wall mounted. Options are available in tunable white, direct and indirect light distributions.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/FocusRoundLight.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Focus Round Light-(Surface),"The Focus Round Light offers the FOCUS family of LED fixtures in diameters from 13.8” through 47.2”.Recessed light source design achieving perfect glare control. Edge-lit technology and non-yellowing microprismatic optical PMMA. Flexible installations come in pendant, surface, recessed and wall mounted. Options are available in tunable white, direct and indirect light distributions.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/FocusRoundLight-Surface.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Wall Mount Focus Round Light,"The Focus Round Light offers the FOCUS family of LED fixtures in diameters from 13.8” through 47.2”.Recessed light source design achieving perfect glare control. Edge-lit technology and non-yellowing microprismatic optical PMMA. Flexible installations come in pendant, surface, recessed and wall mounted. Options are available in tunable white, direct and indirect light distributions.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/WallMountFocusRoundLight.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Micro Reflector MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. C hoose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/MAGICLEDLinearFixtureMicroReflector.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Focus Round Light- Color Options,"The Focus Round Light offers the FOCUS family of LED fixtures in diameters from 13.8” through 47.2”.Recessed light source design achieving perfect glare control. Edge-lit technology and non-yellowing microprismatic optical PMMA. Flexible installations come in pendant, surface, recessed and wall mounted. Options are available in tunable white, direct and indirect light distributions.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/FocusRoundLight-ColorOptions-copy.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
SleekCeiling LED Luminaire,"SleekCeiling with Edge-lit technology features even illumination and glare free. Low profile appearance design solves the problem of limited plenum space. The integrated driver design reduce the time to recess the driver into junction box, allowing for easy and quick installation on standards junction boxes with a quick snap. Simple and elegant appearance ideal for a variety of applications for both residential and commercial settings.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/SLEEKCEILINGLEDLUMINAIRE.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Louver Lens MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. C hoose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/MAGICLEDLinearFixtureLouverLens.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Flush Diffused Lens MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. C hoose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/MAGICLEDLinearFixtureFlushDiffusedLens.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Drop Lens MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/MAGICLEDLinearFixtureDropLens.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Wall Mount MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/MAGICLEDLINEARLIGHTWallMount.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Surface Mounte MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/MAGICLEDLINEARLIGHTSurface.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Pendant MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/MAGICLEDLINEARLIGHTPendent.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Vagary Pendant Light,"The Vagary pendent lights exceptionally minimalist design incorporates our ultra-thin, semi-transparent vertical optics. Optional seamless row mounting for continuous light. It is perfect for applications that include conference rooms, open offices, retail settings, anywhere you desire an elegant statement piece.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/VagaryPendantLight.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
SLAB Pendant Light,"The Slab Pendant Light, with its exceptionally thin profile appears to float across the ceiling landscape. While on, it produces a perfectly even glow, and when off, it is nearly transparent. With LEDs hidden inside the frame, reducing glare, it is perfect for applications that include conference rooms, open offices, retail settings, or anywhere you want to make a statement.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/SLABPendantLight.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Soar Pendant Light,"The Soar pendant light is designed with two advanced Mutshubishi light guide plates to achieve uniform and anti-glare lighting effect. Elegant appearance looks like flashing wings are soaring in the sky. The middle structure is made of aerometal, super sturdy and corrosion-resistant. It is perfect for applications that include conference rooms, open offices, retail settings, or anywhere you want to make a statement.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/SoarPendantLight.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Glauce Wall Linear (Perforation),"The Glauce Wall Linear delivers clear direct and indirect wall light to commercial, hospitality and residential interior wall lighting applications. Perforation and Louver luminous design. Length comes in 2FT and 4FT. 3500K, 4000K and 5000K are in one fixture. Sensor and emergency back-up are optional.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/GlauceWallLinearPerforation.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Glauce Wall Linear (Louver),"The Glauce Wall Linear delivers clear direct and indirect wall light to commercial, hospitality and residential interior wall lighting applications. Perforation and Louver luminous design. Length comes in 2FT and 4FT. 3500K, 4000K and 5000K are in one fixture. Sensor and emergency back-up are optional.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/GlauceWallLinearLouver.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
ARC Linear Pendant,"The ARC suspended linear fixture is designed to deliver direct and indirect lighting to commercial spaces. Aluminum louver optical assembly delivers unique beam angles and reduces glare. 3500K, 4000K and 5000K are in one. Sensor and emergency back-up optional. The ARC suspended linear fixture is available in standard lengths of 4' and can be joined together in seamless runs.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/ARCLinearPendant.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
ARC Linear Pendant With Louver,"The ARC suspended linear fixture is designed to deliver direct and indirect lighting to commercial spaces. Aluminum louver optical assembly delivers unique beam angles and reduces glare. 3500K, 4000K and 5000K are in one. Sensor and emergency back-up optional. The ARC suspended linear fixture is available in standard lengths of 4' and can be joined together in seamless runs.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/ARCLinearPendantWithLouver.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
T Design MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/MAGICLEDLinearFixtureTDesign.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Y Design MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/MAGICLEDLinearFixtureYDesign.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
X Design MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/MAGICLEDLinearFixtureXDesign.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
U Design MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/MAGICLEDLinearFixtureUDesign.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
S Design MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/MAGICLEDLinearFixtureSDesign.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
L Design MAGIC LED Linear Fixture,"This MAGIC led linear fixture is a 1.3"" wide, linear architectural luminaire with a slim and a discrete profile. Available in standard lengths of 2′, 4′, and 8′ that can be joined together in seamless runs of desired length. The MAGIC Linear is an affordable indirect / direct linear LED luminaire. A selection of pattern creating joiners are available for unlimited lighting pattern designs. Choose from a variety of optical lens effects, each delivering uniform, continuous lines of light.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/MAGICLEDLinearFixtureLDesign.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
Selectable LED Troffer,"The selectable LED Center Basket Troffer is designed to replace the traditional 2x2 and 2x4 fluorescent troffer. It is suitable for office, super market and hotel interior decoration. Modern design with high efficiency, high color rending index and long life span.",https://www.abovealllighting.com/product/CONTROLS/LutronControlSystem/SelectableLEDTroffer.html,https://www.abovealllighting.com/Uploads/202303/T-gridLinear320x237.png
