name,description,link_url,image_url,manufacturer_id
36″ Wide Sanctuary Pendant | 159085,no description available.,https://2ndave.com/product/36-wide-sanctuary-pendant-159085/,https://2ndave.com/wp-content/uploads/2022/12/159085.jpg,1261
42″ Wide Loxley 18 Light Two Tier Chandelier | 247855,This fixture is made of Steel and Glass. The steel components are finished in Golden Bronze. The shade is Clear Frosted. This fixture is UL rated for damp locations.,https://2ndave.com/product/42-wide-loxley-18-light-two-tier-chandelier-247855-2/,https://2ndave.com/wp-content/uploads/2022/12/247855.jpg,1261
42″ Wide Loxley 20 Light Two Tier Chandelier | 221404,"Replicating an old world chandelier of yore. Loxley was custom crafted with 20 Clear Seeded Glass Cylindres on two rugged decorative rings hand finished in a Textured Black. Ideal for illuminating dining areas, conference tables, lobbies and other residential and commercial spaces. Overall height ranges from 65 to 136 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted in our 180,000 square foot manufacturing facility in Yorkville, NY. Fixture designs, metal finishes and chandelier sizes can be customized to meet your needs. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42-wide-loxley-20-light-two-tier-chandelier-221404/,https://2ndave.com/wp-content/uploads/2022/12/221404.jpg,1261
42″ Wide Loxley Golpe 12 Light Chandelier | 174669,"Discover a unique decorative look and lighting design with the Loxley Golpe Chandelier. This dramatic caged frame reveals 12 Statuario White Idalight Cylindres perched on a ring to illuminate from within. The solid steel hardware, frame and grill are featured in a stunning Timeless Bronze finish. The fixture is ideal for illuminating lobbies, conference rooms, entryways and other residential and commercial spaces. Handcrafted by highly skilled artisans in the USA, this fixture is offered in a myriad of custom lamping options including LED, as well as special sizes, designs and finishes. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42-wide-loxley-golpe-12-light-chandelier-174669/,https://2ndave.com/wp-content/uploads/2022/12/174669.jpg,1261
42″ Wide Loxley Jadestone 18 LT Two Tier Chandelier | 140432,"Replicating an old world chandelier of yore, Loxley was custom crafted with 18 White/Light Green Jadestone Cylindres on two decorative rings suspended by chains hand finished in Chestnut. Ideal for illuminating dining areas, conference tables, lobbies and other residential and commercial spaces. Handcrafted by highly skilled artisans in the USA, in our manufacturing facility in Yorkville, NY. Custom colors, styles and sizes available. Energy efficient lamping options.",https://2ndave.com/product/42-wide-loxley-jadestone-18-lt-two-tier-chandelier-140432/,https://2ndave.com/wp-content/uploads/2022/12/140432.jpg,1261
42″ Wide Luxor Pendant | 140237,"Luxor highlights a stylish profile featuring a Tan Faux Rawhide shade which is enhanced with a smooth rugged ring in a Rust finish. The overall height ranges from 50 to 79 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, NY. Shade colors, metal finishes and pendant sizes can be customized to meet your needs. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-wide-luxor-pendant-140237/,https://2ndave.com/wp-content/uploads/2022/12/140237X10-0.jpg,1261
42″ Wide Majella 8 Light Chandelier | 117275,"Add a touch of elegance and warm ambient lighting to your interiors with this sumptuous decorative lighting design. Majella features a frame and hardware in a Gilded Tobacco finish and is designed to make the perfect centerpiece of any room. An elaborate scroll-like design and 8 decorative bobeches embrace an equal number of Amber faux candlelights This lovely chandelier is the perfect centerpiece for a lobby, entryway, ballroom and other spaces. Custom crafted by the hands of skilled artisans in our Yorkville, New York manufacturing facility, the Grand styled fixture is available in custom sizes, styles and colors, with dimmable, energy efficient lamping options. The 42-inch wide chandelier is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42-wide-majella-8-light-chandelier-117275/,https://2ndave.com/wp-content/uploads/2022/12/01-0845-42-P.jpg,1261
42″ Wide Majella 8 Light Chandelier | 195754,"Add a touch of elegance and warm ambient lighting to your interiors with this sumptuous decorative lighting design. Majella features a frame and hardware in a stunning English Bronze finish and is designed to make the perfect centerpiece of any room. An elaborate scroll-like design and 8 decorative bobeches embrace an equal number of Amber faux candlelights. This lovely chandelier is the perfect centerpiece for a lobby, entryway, ballroom and other spaces. Custom crafted by highly skilled artisans in our Yorkville, NY manufacturing facility, the Grand styled chandelier is available in custom sizes, styles and colors, with dimmable, energy efficient lamping options. The 42-inch wide chandelier is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42-wide-majella-8-light-chandelier-195754/,https://2ndave.com/wp-content/uploads/2022/12/195754.jpg,1261
42″ Wide Marguerite 8 Light Chandelier | 120307,"A symphony of metal scrollwork embraces graceful round bobeches that behold 8 Ivory faux candlelights which render beautiful ambient lighting. Hand-forged Rustic Iron decorative accents and hardware create lovely charm and visual interest. Handcrafted in the USA, this elegant chandelier is available in custom sizes, design, finishes and dimmable energy efficient lamping options such as LED. The 42-inch wide fixture is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-wide-marguerite-8-light-chandelier-120307/,https://2ndave.com/wp-content/uploads/2022/12/120307.jpg,1261
42″ Wide Marguerite 8 Light Chandelier | 194321,"A symphony of scrollwork embraces graceful round bobeches that behold 8 Ivory faux candlelights which render beautiful ambient lighting. Hand-forged Copper Rust finished decorative accents and hardware create lovely charm and visual interest. The overall height ranges from 42 to 90 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted by highly skilled artisans in our 180,000 square manufacturing facility in Yorkville, New York. Candlelight colors, metal finishes and sizes can be customized. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-wide-marguerite-8-light-chandelier-194321/,https://2ndave.com/wp-content/uploads/2022/12/194321.jpg,1261
42″ Wide Marquee Supreme Pendant | 177368,"Bold drama, unmatched grandeur and luxurious sophistication reveal a magnificent statement piece for large residential, hospitality and commercial spaces. Marquee Supreme is a refined chandelier designed and engineered with 9 tiers of Crystal Glass rods. Like fine crystal, clean prismatic lines evoke a stunning, dimensional look. Custom crafted by highly skilled artisans in the USA, this fixture is offered in custom sizes, styles and finishes, as well as dimmable energy efficient lamping options. The chandelier is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-wide-marquee-supreme-pendant-177368/,https://2ndave.com/wp-content/uploads/2022/12/177368.jpg,1261
42″ Wide Minuet 16 Light Chandelier | 115456,"An elaborate, elegant chandlerier design comes to light with sparkle and glamour. Exquisite Clear Crystal and Gold Opaque Crystal droplets complement 16 faux candlelights perched on fanciful floral bobeches embraced by exquisite scrolled arms. Matching Acanthus leaf accents are featured in a Pompeii Gold finish. Clear crystal beads are draped throughout the fixture, which is adorned with a large Gold colored Crystal ball accent on the bottom. Handcrafted in our facility in Yorkville, New York, this rich, luxurious fixture is available in custom sizes, styles, colors and dimmable energy efficient lamping options such as LED. This lovely chandelier is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-wide-minuet-16-light-chandelier-115456/,https://2ndave.com/wp-content/uploads/2022/12/115456.jpg,1261
42″ Wide Monogram Fireplace Screen | 162753,"A bold stunning design defines this decorative firescreen. Hand Forged Iron Scrollwork and Monogrammed Crest are featured in a Chestnut finish. Custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Monograms can be customized to meet your specific needs.",https://2ndave.com/product/42-wide-monogram-fireplace-screen-162753/,https://2ndave.com/wp-content/uploads/2022/12/162753.jpg,1261
42″ Wide Muirfield 6 Light Chandelier | 252881,This fixture is made of steel and glass. The steel components are finished in Classic Rust. The lens is clear glass. This fixture is UL rated for damp locations.,https://2ndave.com/product/42-wide-muirfield-6-light-chandelier-252881/,https://2ndave.com/wp-content/uploads/2022/12/252881.jpg,1261
42″ Wide Muirfield Pendant | 141818,"A sophisticated pendant is designed with a stunning look that is unique, fresh and stylish. Give your decor an extra edge with this breathtaking lighting design. The fixture is highlighted with a curvaceous Parchment Shade evoking brilliant ambient illumination. Muirfield is offered in a Classic Rust finish. The overall height of this pendant ranges from 36 to 71 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Custom crafted in our 180,000 square foot manufacturing facility in Yorkville, NY. UL and CUL listed for dry and damp locations however we do not recommend installing it in spaces that experience a large amount of moisture due to the fabric shade.",https://2ndave.com/product/42-wide-muirfield-pendant-141818/,https://2ndave.com/wp-content/uploads/2022/12/141818.jpg,1261
42″ Wide Noziroh Ring 15 Light Chandelier | 256971,"Blending an elegant style with a rich distinguished look, this Noziroh Chandelier features a Textured Black ring that provides timeless beauty and excellent illumination. Sturdy, rugged arms support the ring from the ceiling, while 15 Botticino Idalight Cylindres are mounted on the structure, each perched on a bobeche. Overall height ranges from 45 to 64 inches as the chain can be easily adjusted in the field. The Noziroh Ring Chandelier is included in our American-made, American-designed, handcrafted Transitional Collection and manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-wide-noziroh-ring-15-light-chandelier-256971/,https://2ndave.com/wp-content/uploads/2023/03/256971.jpg,1261
42″ Wide Old London Inverted Pendant | 81895,"The romance of European castles come to light with this Old London Pendant. This exquisite fixture features an Amber Mica shade and is complemented with a Timeless Bronze finish highlighted with Gold floral accents. Handmade by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Shade materials and colors, metal finishes and pendant sizes can be customized to your requirements. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-wide-old-london-inverted-pendant-81895/,https://2ndave.com/wp-content/uploads/2022/12/81895.jpg,1261
42″ Wide Paloma Golpe Chandel-Air | 240754,"Handsome styling meets engineering innovation with this fan-integrated custom lighting design. The custom-crafted Chandel-Air features a Matte Black Weave-Tex caged frame. The modern marvel features 6 downlights for task lighting and 6 uplights for ambient lighting. This energy-saving Chandel-Air creates a windchill to keep the space cool in the summer and is reversed in the winter to push down hot air and maintain warmth. The Paloma Golpe Chandel-Air is included in our American-made, American-designed handcrafted Chandel-Air Collection. Manufactured in Yorkville, NY. UL & cUL listed for dry and damp locations.",https://2ndave.com/product/42-wide-paloma-golpe-chandel-air-240754/,https://2ndave.com/wp-content/uploads/2022/12/240754.jpg,1261
42″ Wide Pear Leaf 12 Light Chandelier | 157544,"A symbol for life and longevity, the flowering Pear tree is lushly laden with fruit leaves and branches that embrace floral bobeches and a dozen faux Ivory candlelights. The intricate hardware and decorative accents are finished in Black. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. This pendant is available in a wide range of custom choices including various designs, colors, sizes and dimmable energy efficient lamping options such as LED. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42-wide-pear-leaf-12-light-chandelier-157544/,https://2ndave.com/wp-content/uploads/2022/12/157544.jpg,1261
42″ Wide Pinecone 6 Light Chandelier | 119769,"Drawing inspiration from nature while adding a touch of class to any setting. Behold this iconic chandelier which features Chestnut finished metal Pinecones and Pine Needles which are enhanced with 8 Amber faux candlelights crowned with Natural Parchment shades and perched on bobeches. The arms, decorative accessory and hardware are also hand-finished in a warm Chestnut hue. Handcrafted at the foothills of the breathtaking Adirondack Mountains in Yorkville, New York. Custom styles, colors, sizes and dimmable energy efficient lamping options such as LED are available. The luxurious 42-inch wide chandelier is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42-wide-pinecone-6-light-chandelier-119769/,https://2ndave.com/wp-content/uploads/2022/12/119769.jpg,1261
42″ Wide Pinecone 8 Light Chandelier | 161106,"Inspired by the nearby Adirondack Mountains, this breathtaking chandelier features a cornucopia of Hand-forged metal Pinecones and Pine Needles that appear to grow from this tree-like ceiling fixture. The fixture illuminates beautifully with 8 complementary faux candlelights perched on bobeches. The decorative accents and frame are offered in a warm Chestnut finish. Overall height ranges from 26 to 85 inches as the chain can be easily adjusted in the field. The Pinecone Chandelier is included in our American made, American designed handcrafted Rustic Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-wide-pinecone-8-light-chandelier-161106/,https://2ndave.com/wp-content/uploads/2022/12/161106.jpg,1261
42″ Wide Rachelle 10 Light Chandelier | 146382,no description available.,https://2ndave.com/product/42-wide-rachelle-10-light-chandelier-146382/,https://2ndave.com/wp-content/uploads/2022/12/146382.jpg,1261
42″ Wide Rachelle 8 Light Chandelier | 193952,"Luxurious elegance is evoked with impressive scrollwork and acanthus Leaf accents in a Corinth finish that adorn this wondrous chandelier. 8 Ivory faux candlelights illuminate beautifully while perched on round bobeches with ballpoints embraced by curved arms. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, NY. Custom colors, styles, and sizes available. Dimmable energy efficient lamping options offered. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-wide-rachelle-8-light-chandelier-193952/,https://2ndave.com/wp-content/uploads/2022/12/193952.jpg,1261
42″ Wide Sacha Pendant | 194724,The material is Steel. The finish is Oil Rubbed Bronze and Nickel.,https://2ndave.com/product/42-wide-sacha-pendant-194724/,https://2ndave.com/wp-content/uploads/2022/12/194724.jpg,1261
42″ Wide Scroll Tempest Fireplace Screen | 162751,"A bold stunning design defines this decorative firescreen. Hand Forged Iron Scrollwork is featured in a Gilded Tobacco finish. Custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Metal finishes, designs and sizes can be customized to your needs.",https://2ndave.com/product/42-wide-scroll-tempest-fireplace-screen-162751/,https://2ndave.com/wp-content/uploads/2022/12/162751.jpg,1261
42″ Wide Serratina Chandelier | 119763,"Unsurpassed elegance, grace and beauty are defined by the Serratina Chandelier. With shapely curves in an exquisite Autumn Leaf finish, Serratina offers a lustrous symphony of Hand-Forged Iron Scrollwork, accented with metal Acanthus Leaves throughout. 10 Delicate faux candlelights create beautiful ambient illumination. The luxurious chandelier will add sophisticated sparkle and romantic charm to any room. Handcrafted by skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, NY. The number of lights, metal finishes and fixture sizes can be customized to your needs. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-wide-serratina-chandelier-119763/,https://2ndave.com/wp-content/uploads/2022/12/119763.jpg,1261
42″ Wide Siro 4 Light Chandelier | 120179,"Enjoy the time-honored look of Siro, an updated chandelier design with classic lantern styling and handcrafted construction. The four shapely lanterns feature Clear glass, which is complemented with a frame, scrollwork, accents, and hardware featured in a Champagne Metallic finish. The fixture, handcrafted by highly skilled artisans in our manufacturing facility in Yorkville, NY, is available in custom colors, designs, sizes and dimmable energy efficient lamping options such as LED. The 42-inch wide fixture is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-wide-siro-4-light-chandelier-120179/,https://2ndave.com/wp-content/uploads/2022/12/120179.jpg,1261
42″ Wide Slenderleaf 12 Light Chandelier | 161602,"An elaborate, elegant chandelier design comes to light with sparkle and glamor. Crystal droplets and faux Amber candlelights topped with Tuscan Alabaster fabric shades perched on fanciful floral bobeches are embraced by exquisite curved arms featured in a Copper Rust finish. Matching Copper Rust leaves grace this lovely fixture. Handcrafted in our facility in Yorkville, New York, this fixture is available in custom sizes, styles, colors and dimmable energy efficient lamping options. The fixture is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-wide-slenderleaf-12-light-chandelier-161602/,https://2ndave.com/wp-content/uploads/2022/12/161602.jpg,1261
42″ Wide Strada 5 Light Chandelier | 160695,no description available.,https://2ndave.com/product/42-wide-strada-5-light-chandelier-160695/,https://2ndave.com/wp-content/uploads/2022/12/160695.jpg,1261
42″ Wide Telluride Magic Pendant | 212497,"Designed with a curvaceous profile and a captivating look. The Telluride Magic Pendant features a Natural Iron finish with a Weave-Tex Grid design in a Solar Black finish that reveals a stunning Sahara Taupe Idalight diffuser. The fixture utilizes 16 customer supplied lamps including four functional downlights. Made to Order in our 180,000 square manufacturing facility in Yorkville, New York. Diffuser styles, metal finishes and fixtures sizes can be customized to meet your preferences. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42-wide-telluride-magic-pendant-212497/,https://2ndave.com/wp-content/uploads/2022/12/212497.jpg,1261
42″ Wide Templar Fireplace Screen | 159319,"A bold stunning design defines this decorative firescreen. Hand Forged Iron Scrollwork and a Gothic styled Cross are featured in a Cortez Gold finish. This item can be used with a working fireplace. Custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Metal finishes, designs and sizes can be customized to your needs.",https://2ndave.com/product/42-wide-templar-fireplace-screen-159319/,https://2ndave.com/wp-content/uploads/2022/12/159319.jpg,1261
42″ Wide Urn Fireplace Screen | 162748,"A stunning Gothic design defines this decorative firescreen. Hand Forged Iron Scrollwork and a Crest with Cross profile are featured in a Blackwash finish. Custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Metal finishes, designs and sizes can be customized to your needs.",https://2ndave.com/product/42-wide-urn-fireplace-screen-162748/,https://2ndave.com/wp-content/uploads/2022/12/162748.jpg,1261
42″ Wide Winter Solstice 12 Light Chandelier | 238365,"Like the branches of a tree in the cold winter woods, the Winter Solstice chandelier is an abstract expression of light. 12 Whitestone Idalight cylindrical shades are suspended from the branch-styled chandelier finished in Dark Burnished Antique Copper. Overall height ranges from 55 to 114 as the chain easily adjusts in the field. The Winter Solstice 12 Light Chandelier is included in our American-made, American-designed, handcrafted Nature Inspired Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42-wide-winter-solstice-12-light-chandelier-238365/,https://2ndave.com/wp-content/uploads/2023/04/238365.jpg,1261
42″ Wide X 32″ High Tribal Fireplace Screen | 162754,"A stunning design defines this decorative fireplace screen. Hand Forged Iron Scrollwork is featured in a Blackwash finish. Custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Metal finishes, designs and sizes can be customized to your needs.",https://2ndave.com/product/42-wide-x-32-high-tribal-fireplace-screen-162754/,https://2ndave.com/wp-content/uploads/2022/12/162754.jpg,1261
42″ Wide Yanis 12 Light Two Tier Chandelier | 220461,no description available.,https://2ndave.com/product/42-wide-yanis-12-light-two-tier-chandelier-220461/,https://2ndave.com/wp-content/uploads/2022/12/220461.jpg,1261
42″L Augusta 6 LT Oblong Chandelier | 157238,no description available.,https://2ndave.com/product/42l-augusta-6-lt-oblong-chandelier-157238/,https://2ndave.com/wp-content/uploads/2022/12/157238.jpg,1261
42″L Bandolei 3 LT Island Pendant | 175712,"An exquisite oblong pendant features three stunning Amber Mica shades which are accentuated with elegant, fanciful scroll designs and crowned with matching scroll styled metalwork. The frame, decorative accents and hardware are featured in a Mahogany Bronze finish. This oblong pendant is ideal for illuminating dining tables, billiard rooms, reception areas, islands, counters and other fine interiors. Custom crafted at our manufacturing facility in the USA, Bandolei is available in custom sizes, styles and colors, as well as dimmable energy efficient lamping options such as LED. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42l-bandolei-3-lt-island-pendant-175712/,https://2ndave.com/wp-content/uploads/2022/12/175712.jpg,1261
42″L Elianna 12 LT Oblong Chandelier | 174436,"Enjoy the rich, classic styling and distinctive sophisticated look of Elianna. Four candelabras of three Amber faux candlelights perched atop of four custom tailored bobeches are connected together with an elaborate oblong frame featuring interlocking scroll designs for aesthetic appeal. The decorative accents, frame and hardware are featured in a stunning Chestnut Textured finish. The fixture is custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom colors, styles and sizes are available, as well as dimmable energy efficient lamping options such as LED. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42l-elianna-12-lt-oblong-chandelier-174436/,https://2ndave.com/wp-content/uploads/2022/12/174436.jpg,1261
42″L Marselle Textrene 3 LT Island Pendant | 178065,"An exquisite oblong pendant presents three stunning Natural Textrene empire styled shades which are accentuated with elegant, fanciful scroll styled metalwork. The frame, decorative accents and hardware are offered in a handsome Oil Rubbed Bronze finish. This oblong pendant is ideal for illuminating dining tables, billiard rooms, reception areas, islands, counters and other fine interiors. Custom crafted at our manufacturing facility in the USA, Marselle is available in custom sizes, styles and colors, as well as dimmable energy efficient lamping options such as LED. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42l-marselle-textrene-3-lt-island-pendant-178065/,https://2ndave.com/wp-content/uploads/2022/12/178065.jpg,1261
42″L Quadrato Linear Oblong Pendant | 154158,"Rendering a stunning architectural look, this structural linear lighting design features a Natural Textrene shade that is enhanced with a Statuario Idalight bottom diffuser. The pendant is complemented with decorative accents and hardware featured in a Timeless Bronze finish. The oblong 42-inch long fixture is equipped with 72-inch suspension stems that can be shortened in the field to customize the distance from the ceiling. Ideal for illuminating dining tables, islands, bars and counters. Custom crafted in our 180,000 square foot manufacturing facility in Yorkville, New York. Choose from an extensive custom palette of lighting designs, sizes, colors, styles and energy efficient lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42l-quadrato-linear-oblong-pendant-154158/,https://2ndave.com/wp-content/uploads/2022/12/154158.jpg,1261
42″W Andorra 8 LT Chandelier | 119771,"Rich, handsome styling greets a distinctive sophisticated look. A faux Ivory Candlelight is perched atop of a custom tailored bobeche, which is accented with a curved decorative stem embellished with an Acanthus leaf and ball point accent for a high level of aesthetic appeal. Stunning Solid Steel hardware is hand forged and hand finished in a Blackwash hue. Ideal for hallways, foyers and other spaces in homes, restaurants, pubs, hotels and other fine interiors, the fixture is custom crafted by our artisans in our manufacturing facility in Yorkville, New York. Custom sizes, designs, colors and dimmable energy efficient lamping options are available. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42w-andorra-8-lt-chandelier-119771/,https://2ndave.com/wp-content/uploads/2022/12/119771.jpg,1261
42″W Andorra 8 LT Chandelier | 142876,"Rich, handsome styling greets a distinctive sophisticated look. A faux Ivory Candlelight is perched atop of a custom tailored bobeche, which is accented with a curved decorative stem embellished with an Acanthus leaf and ball point accent for a high level of aesthetic appeal. Stunning Solid Steel hardware is hand forged and hand finished in a Blackwash hue. Ideal for hallways, foyers and other spaces in homes, restaurants, pubs, hotels and other fine interiors, the fixture is custom crafted by our artisans in our manufacturing facility in Yorkville, New York. Custom sizes, designs, colors and dimmable energy efficient lamping options are available. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42w-andorra-8-lt-chandelier-142876/,https://2ndave.com/wp-content/uploads/2022/12/142876.jpg,1261
42″W Artesia Semi-Flushmount | 162588,"A perfectly transitional fixture designed to blend with nearly any interior, Artesia features Whitestone Idalight with a stunning marble look and complemented with hardware in a lustrous Cortez Gold finish. Handcrafted in the USA, this fixture is available in custom sizes, styles and finishes. Dimmable energy efficient lamping options are available. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42w-artesia-semi-flushmount-162588/,https://2ndave.com/wp-content/uploads/2022/12/162588.jpg,1261
42″W Atlas Pendant | 122886,"Like a complex gyroscopic structure, Wrought Iron finished Iron rings create a unique curvature pattern that evokes the illusion of revolutionary motion like a spinning gimbal rotating on its axis. The orbed frame envelops a smaller frame similar to one that represents atomic energy, which wraps around an elegant Amber 6-light faux candelabra. Custom crafted in the USA, this fixture is available in custom colors, designs and sizes, as well as dimmable energy efficient lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42w-atlas-pendant-122886/,https://2ndave.com/wp-content/uploads/2022/12/122886.jpg,1261
42″W Azaleia 6 LT Chandelier | 182546,"Graceful elegance and luxurious sophistication are reflected in this alluring lighting masterpiece. This lovely chandelier renders an exquisite design featured in a Custom finish and adorned with a multitude of scrolled accents, crystal beads and large crystal pendalogs. Delicate orbed accents adorn the complementary curved band. Azaleia renders 6 Ivory faux candlelights perched on bobeches and designed for beautiful ambient light. Hand detailed American craftsmanship is perfected by years of time honored artistry in company’s manufacturing facility in Upstate NY. Custom sizes, styles, colors and dimmable energy efficient lamping options offered. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42w-azaleia-6-lt-chandelier-182546-2/,https://2ndave.com/wp-content/uploads/2022/12/182546.jpg,1261
42″W Barrel Stave Metallo 8 LT Chandelier | 127509,"Inspired by Antique Wooden staves traditionally bound by wooden or metal hoops in the construction of beer barrels and wine casks. The Timeless Bronze finished steel chandelier is accented with delicate faux candles suspended from graceful arms and bobeches. Rustic charm blends with gothic beauty. Ideal for an inn, home, restaurant, retail shop and other locations. Custom crafted by artisans in our manufacturing facility upstate New York.",https://2ndave.com/product/42w-barrel-stave-metallo-8-lt-chandelier-127509/,https://2ndave.com/wp-content/uploads/2022/12/127509.jpg,1261
42″W Calandra 8 LT Chandelier | 115641,"Calandra brings together a luxurious charm and a rich artistic look. Floral medallions and other decorative motifs accentuate this stunning steel chandelier featuring 8 exquisite Ivory faux candlelights perched on bobeches. The fixture is enhanced with sturdy, detailed hardware and a scrolled finial featured in a handsome Gilded Tobacco finish. The fixture is ideal for entryways, dining areas, and other rooms in a variety of residential and commercial settings. The chandelier is handcrafted by our artisans in Upstate New York, in the USA. Options include dimmable energy efficient lamping such as LED, as well as custom sizes, styles and colors. This fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42w-calandra-8-lt-chandelier-115641/,https://2ndave.com/wp-content/uploads/2022/12/115641.jpg,1261
42″W Carousel Inverted Pendant | 140405,"A striking transitional styled ceiling fixture for residential, hospitality and commercial applications, the Carousel features a Sahara Taupe Idalight diffuser which is complemented with hardware and decorative accents in an Antique Rust finish. The pendant will make an impressive design statement in nearly any room throughout your space. Handcrafted in our Yorkville, NY manufacturing facility, Carousel is available in custom sizes, styles, finishes and dimmable energy efficient lamping options such as LED. The fixture is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42w-carousel-inverted-pendant-140405-2/,https://2ndave.com/wp-content/uploads/2022/12/140405.jpg,1261
42″W Carousel Inverted Pendant | 162887,"For a charming look that will add appeal to a room, Carousel is designed with a Sahara Taupe Idalight diffuser that is complemented with decorative accents hardware featured in an Antique Rust finish. The transitionally styled fixture is perfect for enhancing corridors, lobbies, living rooms and other areas in both residential and commercial environments. This ceiling fixture is crafted by the highly skilled hands of artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom styles, sizes and colors are available, as well as dimmable energy efficient lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42w-carousel-inverted-pendant-162887/,https://2ndave.com/wp-content/uploads/2022/12/162887.jpg,1261
42″W Carousel Inverted Pendant | 163949,"A striking transitional styled ceiling fixture for residential, hospitality and commercial applications, the Carousel features a Travertine Idalight shade which is complemented with hardware in a Gilded Tobacco finish. The pendant will make a design statement in nearly any room throughout your space. Handcrafted in our Yorkville, NY manufacturing facility, Carousel is available in custom sizes, styles, finishes and dimmable energy efficient lamping options. The fixture is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42w-carousel-inverted-pendant-163949/,https://2ndave.com/wp-content/uploads/2022/12/163949.jpg,1261
42″W Carousel Inverted Pendant | 174841,"A striking transitional styled ceiling fixture for residential, hospitality and commercial applications, the Carousel features a Fleshtone Idalight diffuser which is complemented with hardware and decorative accents in an Oil Rubbed Bronze finish. The pendant will make a design statement in nearly any room throughout your space. Handcrafted in our Yorkville, NY manufacturing facility, Carousel is available in custom sizes, styles, finishes and dimmable energy efficient lamping options such as LED. The fixture is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/42w-carousel-inverted-pendant-174841/,https://2ndave.com/wp-content/uploads/2022/12/174841.jpg,1261
42″W Ceres Semi-Flushmount | 140730,"For a sophisticated, artistic look that will add warmth and flair to any space. Ceres is designed with stunning Travertine Idalight and complemented with decorative scrolled arms and hardware finished in Gilded Tobacco. This ceiling fixture is perfect for enhancing corridors, lobbies, living rooms and other areas in both residential and commercial environments. Handcrafted by master artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Shade colors, metal finishes and sizes can be customized to meet your needs. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/42w-ceres-semi-flushmount-140730/,https://2ndave.com/wp-content/uploads/2022/12/140730.jpg,1261
